,DataSet,ID,Chamber,ClimateTreatment,WaterStatus,Variety,Ploidy,Month,Tiller,BiomassGrowthRate,HeightGrowthRate,Left-Right,Inner-Outer
2617,MCM,9,Chamber 1,Ambient,NA,Semi-natural6,Diploid,August,107,0.35515,1.1212,NA,NA
2618,MCM,10,Chamber 1,Ambient,NA,Semi-natural7,Diploid,August,127,0.17,0.8182,NA,NA
2619,MCM,11,Chamber 1,Ambient,NA,Semi-natural11,Diploid,August,29,0.24242,0.9394,NA,NA
2620,MCM,12,Chamber 1,Ambient,NA,Wild4,Diploid,August,71,0.19788,0.9394,NA,NA
2621,MCM,13,Chamber 1,Ambient,NA,Wild6,Diploid,August,55,0.15697,0.9091,NA,NA
2622,MCM,14,Chamber 1,Ambient,NA,Wild7,Diploid,August,91,0.3603,1.0909,NA,NA
2623,MCM,15,Chamber 1,Ambient,NA,Moy,Diploid,August,93,0.40091,1.1212,NA,NA
2624,MCM,16,Chamber 1,Ambient,NA,Lilora,Diploid,August,124,0.28818,1.1061,NA,NA
2625,MCM,17,Chamber 1,Ambient,NA,Solomon,Diploid,August,137,0.35121,1.1515,NA,NA
2626,MCM,18,Chamber 1,Ambient,NA,Carraig,Tetraploid,August,98,0.32485,1.2576,NA,NA
2627,MCM,19,Chamber 1,Ambient,NA,Dunluce,Tetraploid,August,44,0.11424,0.9242,NA,NA
2628,MCM,20,Chamber 1,Ambient,NA,Aberchoice,Diploid,August,73,0.26697,0.9697,NA,NA
2629,MCM,21,Chamber 1,Ambient,NA,Abergain,Tetraploid,August,26,0.11545,1.0606,NA,NA
2630,MCM,22,Chamber 1,Ambient,NA,Aspect,Tetraploid,August,89,0.37879,1.2727,NA,NA
2631,MCM,23,Chamber 1,Ambient,NA,Semi-natural6,Diploid,August,65,0.31212,0.8485,NA,NA
2632,MCM,24,Chamber 1,Ambient,NA,Semi-natural7,Diploid,August,58,0.29061,1.0606,NA,NA
2633,MCM,25,Chamber 1,Ambient,NA,Semi-natural11,Diploid,August,28,0.14545,0.9394,NA,NA
2634,MCM,26,Chamber 1,Ambient,NA,Wild4,Diploid,August,45,0.22879,0.9394,NA,NA
2635,MCM,27,Chamber 1,Ambient,NA,Wild6,Diploid,August,45,0.13515,0.9242,NA,NA
2636,MCM,28,Chamber 1,Ambient,NA,Wild7,Diploid,August,87,0.20879,1,NA,NA
2637,MCM,29,Chamber 1,Ambient,NA,Moy,Diploid,August,69,0.11727,0.9394,NA,NA
2638,MCM,30,Chamber 1,Ambient,NA,Lilora,Diploid,August,96,0.08667,0.7727,NA,NA
2639,MCM,31,Chamber 1,Ambient,NA,Solomon,Diploid,August,50,0.12121,1.1061,NA,NA
2640,MCM,32,Chamber 1,Ambient,NA,Carraig,Tetraploid,August,102,0.27212,1.0758,NA,NA
2641,MCM,33,Chamber 1,Ambient,NA,Dunluce,Tetraploid,August,47,0.08848,1.0606,NA,NA
2642,MCM,34,Chamber 1,Ambient,NA,Aberchoice,Diploid,August,41,0.08152,1.3485,NA,NA
2643,MCM,35,Chamber 1,Ambient,NA,Abergain,Tetraploid,August,57,0.19515,1.4545,NA,NA
2644,MCM,36,Chamber 1,Ambient,NA,Aspect,Tetraploid,August,61,0.24545,1.2727,NA,NA
2645,MCM,37,Chamber 1,Ambient,NA,Semi-natural6,Diploid,August,62,0.0903,1.2727,NA,NA
2646,MCM,38,Chamber 1,Ambient,NA,Semi-natural7,Diploid,August,64,0.06788,1.1212,NA,NA
2647,MCM,39,Chamber 1,Ambient,NA,Semi-natural11,Diploid,August,58,0.11667,0.8182,NA,NA
2648,MCM,40,Chamber 1,Ambient,NA,Wild4,Diploid,August,96,0.19273,0.7576,NA,NA
2649,MCM,41,Chamber 1,Ambient,NA,Wild6,Diploid,August,47,0.14515,1.0303,NA,NA
2650,MCM,42,Chamber 1,Ambient,NA,Wild7,Diploid,August,121,0.07545,0.7576,NA,NA
2651,MCM,43,Chamber 1,Ambient,NA,Moy,Diploid,August,90,0.24545,1.2121,NA,NA
2652,MCM,44,Chamber 1,Ambient,NA,Lilora,Diploid,August,95,0.18758,1.2121,NA,NA
2653,MCM,45,Chamber 1,Ambient,NA,Solomon,Diploid,August,109,0.40364,1.1515,NA,NA
2654,MCM,46,Chamber 1,Ambient,NA,Carraig,Tetraploid,August,95,0.54818,1.197,NA,NA
2655,MCM,47,Chamber 1,Ambient,NA,Dunluce,Tetraploid,August,47,0.25242,1.2121,NA,NA
2656,MCM,48,Chamber 1,Ambient,NA,Aberchoice,Diploid,August,60,0.32424,1.9091,NA,NA
2657,MCM,49,Chamber 1,Ambient,NA,Abergain,Tetraploid,August,44,0.19152,1.6061,NA,NA
2658,MCM,50,Chamber 1,Ambient,NA,Aspect,Tetraploid,August,69,0.33333,1.6061,NA,NA
2659,MCM,51,Chamber 1,Ambient,NA,Semi-natural6,Diploid,August,93,0.17848,0.9091,NA,NA
2660,MCM,52,Chamber 1,Ambient,NA,Semi-natural7,Diploid,August,35,0.06212,0.9394,NA,NA
2661,MCM,53,Chamber 1,Ambient,NA,Semi-natural11,Diploid,August,68,0.17576,1.2121,NA,NA
2662,MCM,54,Chamber 1,Ambient,NA,Wild4,Diploid,August,89,0.18242,1.0303,NA,NA
2663,MCM,55,Chamber 1,Ambient,NA,Wild6,Diploid,August,82,0.11424,0.803,NA,NA
2664,MCM,56,Chamber 1,Ambient,NA,Wild7,Diploid,August,88,0.08091,0.8788,NA,NA
2665,MCM,57,Chamber 1,Ambient,NA,Moy,Diploid,August,73,0.14727,1.2424,NA,NA
2666,MCM,58,Chamber 1,Ambient,NA,Lilora,Diploid,August,146,0.26273,1.2121,NA,NA
2667,MCM,59,Chamber 1,Ambient,NA,Solomon,Diploid,August,84,0.09758,1,NA,NA
2668,MCM,60,Chamber 1,Ambient,NA,Carraig,Tetraploid,August,79,0.2197,1.5303,NA,NA
2669,MCM,61,Chamber 1,Ambient,NA,Dunluce,Tetraploid,August,40,0.16485,1.4242,NA,NA
2670,MCM,62,Chamber 1,Ambient,NA,Aberchoice,Diploid,August,124,0.28,1.3939,NA,NA
2671,MCM,63,Chamber 1,Ambient,NA,Abergain,Tetraploid,August,61,0.16424,1.1818,NA,NA
2672,MCM,64,Chamber 1,Ambient,NA,Aspect,Tetraploid,August,82,0.37515,1.5455,NA,NA
2673,MCM,65,Chamber 1,Ambient,NA,Semi-natural6,Diploid,August,119,0.31182,0.9697,NA,NA
2674,MCM,66,Chamber 1,Ambient,NA,Semi-natural7,Diploid,August,91,0.17606,0.9394,NA,NA
2675,MCM,67,Chamber 1,Ambient,NA,Semi-natural11,Diploid,August,40,0.12879,0.9091,NA,NA
2676,MCM,68,Chamber 1,Ambient,NA,Wild4,Diploid,August,55,0.05394,0.6667,NA,NA
2677,MCM,69,Chamber 1,Ambient,NA,Wild6,Diploid,August,71,0.24697,1.5152,NA,NA
2678,MCM,70,Chamber 1,Ambient,NA,Wild7,Diploid,August,85,0.12273,0.9394,NA,NA
2679,MCM,71,Chamber 1,Ambient,NA,Moy,Diploid,August,89,0.25879,1.1515,NA,NA
2680,MCM,72,Chamber 1,Ambient,NA,Lilora,Diploid,August,90,0.31818,0.9394,NA,NA
2681,MCM,73,Chamber 1,Ambient,NA,Solomon,Diploid,August,94,0.38121,1.2121,NA,NA
2682,MCM,74,Chamber 1,Ambient,NA,Carraig,Tetraploid,August,107,0.47212,1.3636,NA,NA
2683,MCM,75,Chamber 1,Ambient,NA,Dunluce,Tetraploid,August,53,0.33212,1.3939,NA,NA
2684,MCM,76,Chamber 1,Ambient,NA,Aberchoice,Diploid,August,33,0.17121,1.6061,NA,NA
2685,MCM,77,Chamber 1,Ambient,NA,Abergain,Tetraploid,August,46,0.33667,1.2727,NA,NA
2686,MCM,78,Chamber 1,Ambient,NA,Aspect,Tetraploid,August,44,0.3103,1.2424,NA,NA
2687,MCM,79,Chamber 1,Ambient,NA,Semi-natural6,Diploid,August,62,0.49152,1.3636,NA,NA
2688,MCM,80,Chamber 1,Ambient,NA,Semi-natural7,Diploid,August,109,0.47848,1.3485,NA,NA
2689,MCM,81,Chamber 1,Ambient,NA,Semi-natural11,Diploid,August,104,0.35697,1.0606,NA,NA
2690,MCM,82,Chamber 1,Ambient,NA,Wild4,Diploid,August,102,0.25727,0.803,NA,NA
2691,MCM,83,Chamber 1,Ambient,NA,Wild6,Diploid,August,66,0.23061,1.1515,NA,NA
2692,MCM,84,Chamber 1,Ambient,NA,Wild7,Diploid,August,64,0.19485,1.1212,NA,NA
2693,MCM,85,Chamber 7,Ambient,NA,Moy,Diploid,August,48,0.24545,1.3636,NA,NA
2694,MCM,86,Chamber 7,Ambient,NA,Lilora,Diploid,August,84,0.18727,0.8182,NA,NA
2695,MCM,87,Chamber 7,Ambient,NA,Solomon,Diploid,August,78,0.36636,1.0303,NA,NA
2696,MCM,88,Chamber 7,Ambient,NA,Carraig,Tetraploid,August,68,0.22545,0.9394,NA,NA
2697,MCM,89,Chamber 7,Ambient,NA,Dunluce,Tetraploid,August,67,0.25727,1.0909,NA,NA
2698,MCM,90,Chamber 7,Ambient,NA,Aberchoice,Diploid,August,83,0.36939,1.0606,NA,NA
2699,MCM,91,Chamber 7,Ambient,NA,Abergain,Tetraploid,August,72,0.30697,1.0455,NA,NA
2700,MCM,92,Chamber 7,Ambient,NA,Aspect,Tetraploid,August,60,0.2697,1.3333,NA,NA
2701,MCM,93,Chamber 7,Ambient,NA,Semi-natural6,Diploid,August,95,0.56576,1.4545,NA,NA
2702,MCM,94,Chamber 7,Ambient,NA,Semi-natural7,Diploid,August,81,0.26394,1.4848,NA,NA
2703,MCM,95,Chamber 7,Ambient,NA,Semi-natural11,Diploid,August,77,0.39455,1.1667,NA,NA
2704,MCM,96,Chamber 7,Ambient,NA,Wild4,Diploid,August,82,0.26727,0.8788,NA,NA
2705,MCM,97,Chamber 7,Ambient,NA,Wild6,Diploid,August,53,0.28485,1.6667,NA,NA
2706,MCM,98,Chamber 7,Ambient,NA,Wild7,Diploid,August,54,0.13909,0.9091,NA,NA
2707,MCM,99,Chamber 7,Ambient,NA,Moy,Diploid,August,91,0.3,1.2424,NA,NA
2708,MCM,100,Chamber 7,Ambient,NA,Lilora,Diploid,August,83,0.19212,0.9697,NA,NA
2709,MCM,101,Chamber 7,Ambient,NA,Solomon,Diploid,August,108,0.37273,1.2121,NA,NA
2710,MCM,102,Chamber 7,Ambient,NA,Carraig,Tetraploid,August,76,0.31848,0.9394,NA,NA
2711,MCM,103,Chamber 7,Ambient,NA,Dunluce,Tetraploid,August,38,0.3003,1.303,NA,NA
2712,MCM,104,Chamber 7,Ambient,NA,Aberchoice,Diploid,August,65,0.22333,1.2121,NA,NA
2713,MCM,105,Chamber 7,Ambient,NA,Abergain,Tetraploid,August,75,0.34242,1.3333,NA,NA
2714,MCM,106,Chamber 7,Ambient,NA,Aspect,Tetraploid,August,90,0.53273,1.5758,NA,NA
2715,MCM,107,Chamber 7,Ambient,NA,Semi-natural6,Diploid,August,114,0.32879,1.0606,NA,NA
2716,MCM,108,Chamber 7,Ambient,NA,Semi-natural7,Diploid,August,86,0.24606,1.0606,NA,NA
2717,MCM,109,Chamber 7,Ambient,NA,Semi-natural11,Diploid,August,49,0.1797,0.8182,NA,NA
2718,MCM,110,Chamber 7,Ambient,NA,Wild4,Diploid,August,104,0.40848,0.9394,NA,NA
2719,MCM,111,Chamber 7,Ambient,NA,Wild6,Diploid,August,58,0.10182,1.0606,NA,NA
2720,MCM,112,Chamber 7,Ambient,NA,Wild7,Diploid,August,121,0.27152,0.9394,NA,NA
2721,MCM,113,Chamber 7,Ambient,NA,Moy,Diploid,August,144,0.20061,0.7576,NA,NA
2722,MCM,114,Chamber 7,Ambient,NA,Lilora,Diploid,August,118,0.29424,0.9091,NA,NA
2723,MCM,115,Chamber 7,Ambient,NA,Solomon,Diploid,August,123,0.29303,1,NA,NA
2724,MCM,116,Chamber 7,Ambient,NA,Carraig,Tetraploid,August,101,0.28061,1.4242,NA,NA
2725,MCM,117,Chamber 7,Ambient,NA,Dunluce,Tetraploid,August,48,0.19636,1.4697,NA,NA
2726,MCM,118,Chamber 7,Ambient,NA,Aberchoice,Diploid,August,84,0.42333,1.3788,NA,NA
2727,MCM,119,Chamber 7,Ambient,NA,Abergain,Tetraploid,August,62,0.24515,1.3333,NA,NA
2728,MCM,120,Chamber 7,Ambient,NA,Aspect,Tetraploid,August,83,0.34758,1.4091,NA,NA
2729,MCM,121,Chamber 7,Ambient,NA,Semi-natural6,Diploid,August,76,0.13242,0.9091,NA,NA
2730,MCM,122,Chamber 7,Ambient,NA,Semi-natural7,Diploid,August,83,0.10212,0.8636,NA,NA
2731,MCM,123,Chamber 7,Ambient,NA,Semi-natural11,Diploid,August,85,0.12,0.8485,NA,NA
2732,MCM,124,Chamber 7,Ambient,NA,Wild4,Diploid,August,88,0.09667,0.7576,NA,NA
2733,MCM,125,Chamber 7,Ambient,NA,Wild6,Diploid,August,91,0.21182,1.0303,NA,NA
2734,MCM,126,Chamber 7,Ambient,NA,Wild7,Diploid,August,97,0.10606,1.0606,NA,NA
2735,MCM,127,Chamber 7,Ambient,NA,Moy,Diploid,August,70,0.27909,1.2121,NA,NA
2736,MCM,128,Chamber 7,Ambient,NA,Lilora,Diploid,August,128,0.38758,1.0455,NA,NA
2737,MCM,129,Chamber 7,Ambient,NA,Solomon,Diploid,August,84,0.31485,1.3788,NA,NA
2738,MCM,130,Chamber 7,Ambient,NA,Carraig,Tetraploid,August,150,0.38212,1.1212,NA,NA
2739,MCM,131,Chamber 7,Ambient,NA,Dunluce,Tetraploid,August,67,0.63091,2.0606,NA,NA
2740,MCM,132,Chamber 7,Ambient,NA,Aberchoice,Diploid,August,54,0.30485,1.6515,NA,NA
2741,MCM,133,Chamber 7,Ambient,NA,Abergain,Tetraploid,August,43,0.46091,1.6061,NA,NA
2742,MCM,134,Chamber 7,Ambient,NA,Aspect,Tetraploid,August,67,0.30939,0.8485,NA,NA
2743,MCM,135,Chamber 7,Ambient,NA,Semi-natural6,Diploid,August,97,0.26667,1.1364,NA,NA
2744,MCM,136,Chamber 7,Ambient,NA,Semi-natural7,Diploid,August,70,0.15485,0.9545,NA,NA
2745,MCM,137,Chamber 7,Ambient,NA,Semi-natural11,Diploid,August,65,0.13455,1.0303,NA,NA
2746,MCM,138,Chamber 7,Ambient,NA,Wild4,Diploid,August,110,0.18182,1.0455,NA,NA
2747,MCM,139,Chamber 7,Ambient,NA,Wild6,Diploid,August,92,0.1497,0.9091,NA,NA
2748,MCM,140,Chamber 7,Ambient,NA,Wild7,Diploid,August,83,0.2097,1.1212,NA,NA
2749,MCM,141,Chamber 7,Ambient,NA,Moy,Diploid,August,95,0.27212,1.4091,NA,NA
2750,MCM,142,Chamber 7,Ambient,NA,Lilora,Diploid,August,99,0.23636,1.2121,NA,NA
2751,MCM,143,Chamber 7,Ambient,NA,Solomon,Diploid,August,93,0.2,1.0758,NA,NA
2752,MCM,144,Chamber 7,Ambient,NA,Carraig,Tetraploid,August,91,0.3297,1.9242,NA,NA
2753,MCM,145,Chamber 7,Ambient,NA,Dunluce,Tetraploid,August,50,0.16788,1.4848,NA,NA
2754,MCM,146,Chamber 7,Ambient,NA,Aberchoice,Diploid,August,60,0.13606,1.3636,NA,NA
2755,MCM,147,Chamber 7,Ambient,NA,Abergain,Tetraploid,August,88,0.11394,0.9848,NA,NA
2756,MCM,148,Chamber 7,Ambient,NA,Aspect,Tetraploid,August,78,0.20879,1.1364,NA,NA
2757,MCM,149,Chamber 7,Ambient,NA,Semi-natural6,Diploid,August,84,0.14818,1.1818,NA,NA
2758,MCM,150,Chamber 7,Ambient,NA,Semi-natural7,Diploid,August,73,0.0997,1.1212,NA,NA
2759,MCM,151,Chamber 7,Ambient,NA,Semi-natural11,Diploid,August,68,0.29273,1.0909,NA,NA
2760,MCM,152,Chamber 7,Ambient,NA,Wild4,Diploid,August,73,0.1697,0.8939,NA,NA
2761,MCM,153,Chamber 7,Ambient,NA,Wild6,Diploid,August,98,0.19848,1.2879,NA,NA
2762,MCM,154,Chamber 7,Ambient,NA,Wild7,Diploid,August,90,0.16939,1.4697,NA,NA
2763,MCM,155,Chamber 7,Ambient,NA,Moy,Diploid,August,71,0.34848,1.4545,NA,NA
2764,MCM,156,Chamber 7,Ambient,NA,Lilora,Diploid,August,90,0.42333,1.4394,NA,NA
2765,MCM,157,Chamber 7,Ambient,NA,Solomon,Diploid,August,90,0.31758,1.4091,NA,NA
2766,MCM,158,Chamber 7,Ambient,NA,Carraig,Tetraploid,August,93,0.68909,1.5758,NA,NA
2767,MCM,159,Chamber 7,Ambient,NA,Dunluce,Tetraploid,August,37,0.32909,1.6667,NA,NA
2768,MCM,160,Chamber 7,Ambient,NA,Aberchoice,Diploid,August,65,0.21667,1.2424,NA,NA
2769,MCM,161,Chamber 7,Ambient,NA,Abergain,Tetraploid,August,55,0.29848,1.2879,NA,NA
2770,MCM,162,Chamber 7,Ambient,NA,Aspect,Tetraploid,August,56,0.3597,1.2121,NA,NA
2771,MCM,163,Chamber 7,Ambient,NA,Semi-natural6,Diploid,August,54,0.28879,1.1818,NA,NA
2772,MCM,164,Chamber 7,Ambient,NA,Semi-natural7,Diploid,August,65,0.43909,1.2424,NA,NA
2773,MCM,165,Chamber 7,Ambient,NA,Semi-natural11,Diploid,August,70,0.26606,1.1212,NA,NA
2774,MCM,166,Chamber 7,Ambient,NA,Wild4,Diploid,August,62,0.25879,0.8182,NA,NA
2775,MCM,167,Chamber 7,Ambient,NA,Wild6,Diploid,August,79,0.39788,1.0758,NA,NA
2776,MCM,168,Chamber 7,Ambient,NA,Wild7,Diploid,August,78,0.32091,1.1667,NA,NA
2777,MCM,169,Chamber 2,Treatment,NA,Moy,Diploid,August,104,0.67455,1.2273,NA,NA
2778,MCM,170,Chamber 2,Treatment,NA,Lilora,Diploid,August,67,0.55,1.3636,NA,NA
2779,MCM,171,Chamber 2,Treatment,NA,Solomon,Diploid,August,92,0.5697,1.4242,NA,NA
2780,MCM,172,Chamber 2,Treatment,NA,Carraig,Tetraploid,August,86,0.32606,1,NA,NA
2781,MCM,173,Chamber 2,Treatment,NA,Dunluce,Tetraploid,August,58,0.35212,1.7121,NA,NA
2782,MCM,174,Chamber 2,Treatment,NA,Aberchoice,Diploid,August,93,0.32939,1.6061,NA,NA
2783,MCM,175,Chamber 2,Treatment,NA,Abergain,Tetraploid,August,81,0.38788,1.2121,NA,NA
2784,MCM,176,Chamber 2,Treatment,NA,Aspect,Tetraploid,August,73,0.39818,1.5152,NA,NA
2785,MCM,177,Chamber 2,Treatment,NA,Semi-natural6,Diploid,August,82,0.28576,1.0303,NA,NA
2786,MCM,178,Chamber 2,Treatment,NA,Semi-natural7,Diploid,August,112,0.42909,0.9394,NA,NA
2787,MCM,179,Chamber 2,Treatment,NA,Semi-natural11,Diploid,August,63,0.46788,0.9242,NA,NA
2788,MCM,180,Chamber 2,Treatment,NA,Wild4,Diploid,August,86,0.22636,0.8333,NA,NA
2789,MCM,181,Chamber 2,Treatment,NA,Wild6,Diploid,August,100,0.45455,1.2879,NA,NA
2790,MCM,182,Chamber 2,Treatment,NA,Wild7,Diploid,August,78,0.19394,1.0152,NA,NA
2791,MCM,183,Chamber 2,Treatment,NA,Moy,Diploid,August,81,0.23515,1,NA,NA
2792,MCM,184,Chamber 2,Treatment,NA,Lilora,Diploid,August,77,0.2203,1.0303,NA,NA
2793,MCM,185,Chamber 2,Treatment,NA,Solomon,Diploid,August,73,0.29848,1.6515,NA,NA
2794,MCM,186,Chamber 2,Treatment,NA,Carraig,Tetraploid,August,141,0.64242,1.1364,NA,NA
2795,MCM,187,Chamber 2,Treatment,NA,Dunluce,Tetraploid,August,69,0.46,1.6061,NA,NA
2796,MCM,188,Chamber 2,Treatment,NA,Aberchoice,Diploid,August,108,0.39061,1.0606,NA,NA
2797,MCM,189,Chamber 2,Treatment,NA,Abergain,Tetraploid,August,100,0.29879,1.1061,NA,NA
2798,MCM,190,Chamber 2,Treatment,NA,Aspect,Tetraploid,August,133,0.5803,1.1667,NA,NA
2799,MCM,191,Chamber 2,Treatment,NA,Semi-natural6,Diploid,August,161,0.45242,0.9394,NA,NA
2800,MCM,192,Chamber 2,Treatment,NA,Semi-natural7,Diploid,August,114,0.29758,1.1212,NA,NA
2801,MCM,193,Chamber 2,Treatment,NA,Semi-natural11,Diploid,August,84,0.28545,1.0606,NA,NA
2802,MCM,194,Chamber 2,Treatment,NA,Wild4,Diploid,August,80,0.23061,0.9091,NA,NA
2803,MCM,195,Chamber 2,Treatment,NA,Wild6,Diploid,August,117,0.34364,1.0758,NA,NA
2804,MCM,196,Chamber 2,Treatment,NA,Wild7,Diploid,August,102,0.13667,1.0909,NA,NA
2805,MCM,197,Chamber 2,Treatment,NA,Moy,Diploid,August,85,0.44909,1.0606,NA,NA
2806,MCM,198,Chamber 2,Treatment,NA,Lilora,Diploid,August,96,0.22667,1.1667,NA,NA
2807,MCM,199,Chamber 2,Treatment,NA,Solomon,Diploid,August,115,0.34818,1.1061,NA,NA
2808,MCM,200,Chamber 2,Treatment,NA,Carraig,Tetraploid,August,86,0.28545,1.3788,NA,NA
2809,MCM,201,Chamber 2,Treatment,NA,Dunluce,Tetraploid,August,53,0.18727,1.5455,NA,NA
2810,MCM,202,Chamber 2,Treatment,NA,Aberchoice,Diploid,August,69,0.11455,1.1818,NA,NA
2811,MCM,203,Chamber 2,Treatment,NA,Abergain,Tetraploid,August,91,0.25394,1.1061,NA,NA
2812,MCM,204,Chamber 2,Treatment,NA,Aspect,Tetraploid,August,67,0.3303,1.2576,NA,NA
2813,MCM,205,Chamber 2,Treatment,NA,Semi-natural6,Diploid,August,69,0.16455,1.0455,NA,NA
2814,MCM,206,Chamber 2,Treatment,NA,Semi-natural7,Diploid,August,134,0.27121,0.8939,NA,NA
2815,MCM,207,Chamber 2,Treatment,NA,Semi-natural11,Diploid,August,81,0.29939,1.2576,NA,NA
2816,MCM,208,Chamber 2,Treatment,NA,Wild4,Diploid,August,63,0.09,1,NA,NA
2817,MCM,209,Chamber 2,Treatment,NA,Wild6,Diploid,August,89,0.18061,1.303,NA,NA
2818,MCM,210,Chamber 2,Treatment,NA,Wild7,Diploid,August,124,0.11273,1.0606,NA,NA
2819,MCM,211,Chamber 2,Treatment,NA,Moy,Diploid,August,99,0.39697,1.8788,NA,NA
2820,MCM,212,Chamber 2,Treatment,NA,Lilora,Diploid,August,111,0.4003,1.2727,NA,NA
2821,MCM,213,Chamber 2,Treatment,NA,Solomon,Diploid,August,150,0.25455,1.1515,NA,NA
2822,MCM,214,Chamber 2,Treatment,NA,Carraig,Tetraploid,August,143,0.42424,1.1515,NA,NA
2823,MCM,215,Chamber 2,Treatment,NA,Dunluce,Tetraploid,August,108,0.37455,0.8333,NA,NA
2824,MCM,216,Chamber 2,Treatment,NA,Aberchoice,Diploid,August,83,0.36182,1.2273,NA,NA
2825,MCM,217,Chamber 2,Treatment,NA,Abergain,Tetraploid,August,83,0.40273,1.2727,NA,NA
2826,MCM,218,Chamber 2,Treatment,NA,Aspect,Tetraploid,August,85,0.34333,0.9394,NA,NA
2827,MCM,219,Chamber 2,Treatment,NA,Semi-natural6,Diploid,August,96,0.19909,1.0758,NA,NA
2828,MCM,220,Chamber 2,Treatment,NA,Semi-natural7,Diploid,August,91,0.14697,0.7273,NA,NA
2829,MCM,221,Chamber 2,Treatment,NA,Semi-natural11,Diploid,August,76,0.3,1.0606,NA,NA
2830,MCM,222,Chamber 2,Treatment,NA,Wild4,Diploid,August,111,0.22273,0.7576,NA,NA
2831,MCM,223,Chamber 2,Treatment,NA,Wild6,Diploid,August,145,0.18788,1.1515,NA,NA
2832,MCM,224,Chamber 2,Treatment,NA,Wild7,Diploid,August,102,0.1003,0.8636,NA,NA
2833,MCM,225,Chamber 2,Treatment,NA,Moy,Diploid,August,101,0.13758,1.0606,NA,NA
2834,MCM,226,Chamber 2,Treatment,NA,Lilora,Diploid,August,105,0.18879,0.8182,NA,NA
2835,MCM,227,Chamber 2,Treatment,NA,Solomon,Diploid,August,84,0.15879,1.5455,NA,NA
2836,MCM,228,Chamber 2,Treatment,NA,Carraig,Tetraploid,August,80,0.23848,1.3636,NA,NA
2837,MCM,229,Chamber 2,Treatment,NA,Dunluce,Tetraploid,August,76,0.35182,1.5758,NA,NA
2838,MCM,230,Chamber 2,Treatment,NA,Aberchoice,Diploid,August,106,0.28,1.2727,NA,NA
2839,MCM,231,Chamber 2,Treatment,NA,Abergain,Tetraploid,August,85,0.21515,1.5152,NA,NA
2840,MCM,232,Chamber 2,Treatment,NA,Aspect,Tetraploid,August,71,0.19182,1.1212,NA,NA
2841,MCM,233,Chamber 2,Treatment,NA,Semi-natural6,Diploid,August,132,0.29848,0.9091,NA,NA
2842,MCM,234,Chamber 2,Treatment,NA,Semi-natural7,Diploid,August,70,0.06515,1,NA,NA
2843,MCM,235,Chamber 2,Treatment,NA,Semi-natural11,Diploid,August,79,0.10939,1.1212,NA,NA
2844,MCM,236,Chamber 2,Treatment,NA,Wild4,Diploid,August,68,0.08182,0.9091,NA,NA
2845,MCM,237,Chamber 2,Treatment,NA,Wild6,Diploid,August,70,0.12364,1.3636,NA,NA
2846,MCM,238,Chamber 2,Treatment,NA,Wild7,Diploid,August,139,0.14879,0.7576,NA,NA
2847,MCM,239,Chamber 2,Treatment,NA,Moy,Diploid,August,72,0.40394,1.5152,NA,NA
2848,MCM,240,Chamber 2,Treatment,NA,Lilora,Diploid,August,86,0.24606,1.2727,NA,NA
2849,MCM,241,Chamber 2,Treatment,NA,Solomon,Diploid,August,101,0.26212,1.1212,NA,NA
2850,MCM,242,Chamber 2,Treatment,NA,Carraig,Tetraploid,August,130,0.3703,1.3636,NA,NA
2851,MCM,243,Chamber 2,Treatment,NA,Dunluce,Tetraploid,August,65,0.21848,1.0606,NA,NA
2852,MCM,244,Chamber 2,Treatment,NA,Aberchoice,Diploid,August,133,0.7403,1.2121,NA,NA
2853,MCM,245,Chamber 2,Treatment,NA,Abergain,Tetraploid,August,56,0.21606,1.3636,NA,NA
2854,MCM,246,Chamber 2,Treatment,NA,Aspect,Tetraploid,August,81,0.39848,1.5152,NA,NA
2855,MCM,247,Chamber 2,Treatment,NA,Semi-natural6,Diploid,August,134,0.24667,0.7576,NA,NA
2856,MCM,248,Chamber 2,Treatment,NA,Semi-natural7,Diploid,August,81,0.29394,1.2121,NA,NA
2857,MCM,249,Chamber 2,Treatment,NA,Semi-natural11,Diploid,August,108,0.60455,0.9697,NA,NA
2858,MCM,250,Chamber 2,Treatment,NA,Wild4,Diploid,August,121,0.40212,0.9697,NA,NA
2859,MCM,251,Chamber 2,Treatment,NA,Wild6,Diploid,August,92,0.50121,1.6667,NA,NA
2860,MCM,252,Chamber 2,Treatment,NA,Wild7,Diploid,August,159,0.26455,0.9091,NA,NA
2861,MCM,253,Chamber 8,Treatment,NA,Moy,Diploid,August,84,0.41727,1.8182,NA,NA
2862,MCM,254,Chamber 8,Treatment,NA,Lilora,Diploid,August,73,0.36394,1.9697,NA,NA
2863,MCM,255,Chamber 8,Treatment,NA,Solomon,Diploid,August,70,0.3297,1.6667,NA,NA
2864,MCM,256,Chamber 8,Treatment,NA,Carraig,Tetraploid,August,80,0.2303,1.0606,NA,NA
2865,MCM,257,Chamber 8,Treatment,NA,Dunluce,Tetraploid,August,55,0.18303,1.0606,NA,NA
2866,MCM,258,Chamber 8,Treatment,NA,Aberchoice,Diploid,August,36,0.1797,1.8182,NA,NA
2867,MCM,259,Chamber 8,Treatment,NA,Abergain,Tetraploid,August,78,0.41061,1.8182,NA,NA
2868,MCM,260,Chamber 8,Treatment,NA,Aspect,Tetraploid,August,74,0.44424,1.5152,NA,NA
